"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","적령 아동-남","적령 아동-여","적령 아동-합계","적령 아동-비율","유예 및 과령 아동-남","유예 및 과령 아동-여","유예 및 과령 아동-합계","유예 및 과령 아동-비율","조기입학아동-남","조기입학아동-여","조기입학아동-합계","조기입학아동-비율","계-남","계-여","합계","당해연도 졸업자-남","당해연도 졸업자-여","당해연도 졸업자-합계","당해연도 졸업자-비율","이전연도 졸업자-남","이전연도 졸업자-여","이전연도 졸업자-합계","이전연도 졸업자-비율","검정고시 및 교육과정 이수자-남","검정고시 및 교육과정 이수자-여","검정고시 및 교육과정 이수자-합계","검정고시 및 교육과정 이수자-비율","외국학교수학자-남(2020년 이전)","외국학교수학자-여(2020년 이전)","외국학교수학자-합계(2020년 이전)","외국학교수학자-비율(2020년 이전)","기 타-남","기 타-여","기 타-합계","기 타-비율","소계-남(2020년 이전)","소계-여(2020년 이전)","소계-합계(A)(2020년 이전)","소계-비율(2020년 이전)","정원외 입학자-남(2020년 이전)","정원외 입학자-여(2020년 이전)","정원외 입학자-합계(2020년 이전)","정원외 입학자-비율(2020년 이전)","재입?편입학자-남(2020년 이전)","재입?편입학자-여(2020년 이전)","재입?편입학자-합계(2020년 이전)","재입?편입학자-비율(2020년 이전)","소계-남(2020년 이전)","소계-여(2020년 이전)","소계-합계(B)(2020년 이전)","소계-비율(2020년 이전)","합계-남","합계-여","합계(2020년 이전 : A+B)","시각장애-남","시각장애-여","시각장애-합계","시각장애-비율","청각장애-남","청각장애-여","청각장애-합계","청각장애-비율","정신지체-남","정신지체-여","정신지체-합계","정신지체-비율","지체장애-남","지체장애-여","지체장애-합계","지체장애-비율","정서?행동장애-남","정서?행동장애-여","정서?행동장애-합계","정서?행동장애-비율","자폐성장애-남","자폐성장애-여","자폐성장애-합계","자폐성장애-비율","의사소통장애-남","의사소통장애-여","의사소통장애-합계","의사소통장애-비율","학습장애-남","학습장애-여","학습장애-합계","학습장애-비율","건강장애-남","건강장애-여","건강장애-합계","건강장애-비율","발달지체-남","발달지체-여","발달지체-합계","발달지체-비율","기타-비율","합계-남","합계-여","공시연도"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001739","서울노일초등학교","02","공립","N","","29","","65"," 100.0","0","","0","   0.0","0","0","0","   0.0","29","36","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001740","서울녹천초등학교","02","공립","N","","13","","30"," 100.0","0","","0","   0.0","0","0","0","   0.0","13","17","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010800","01","S010001741","서울누원초등학교","02","공립","N","","55","","109","  99.1","1","","1","   0.9","0","0","0","   0.0","56","54","110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001742","서울당현초등학교","02","공립","N","","27","","54"," 100.0","0","","0","   0.0","0","0","0","   0.0","27","27","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010800","01","S010001743","서울도봉초등학교","02","공립","N","","23","","38"," 100.0","0","","0","   0.0","0","0","0","   0.0","23","15","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001744","서울동일초등학교","02","공립","N","","43","","71"," 100.0","0","","0","   0.0","0","0","0","   0.0","43","28","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010600","01","S010001745","서울방학초등학교","02","공립","N","","40","","75"," 100.0","0","","0","   0.0","0","0","0","   0.0","40","35","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001746","서울백운초등학교","02","공립","N","","41","","87","  98.9","0","","0","   0.0","1","0","1","   1.1","42","46","88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001747","서울불암초등학교","02","공립","N","","28","","66"," 100.0","0","","0","   0.0","0","0","0","   0.0","28","38","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001748","서울상경초등학교","02","공립","N","","40","","82"," 100.0","0","","0","   0.0","0","0","0","   0.0","40","42","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001749","서울상계초등학교","02","공립","N","","12","","24"," 100.0","0","","0","   0.0","0","0","0","   0.0","12","12","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001750","서울상곡초등학교","02","공립","N","","31","","72"," 100.0","0","","0","   0.0","0","0","0","   0.0","31","41","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001751","서울상수초등학교","02","공립","N","","40","","83"," 100.0","0","","0","   0.0","0","0","0","   0.0","40","43","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001752","서울상원초등학교","02","공립","N","","19","","40"," 100.0","0","","0","   0.0","0","0","0","   0.0","19","21","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001753","서울상월초등학교","02","공립","N","","12","","21"," 100.0","0","","0","   0.0","0","0","0","   0.0","12","9","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001754","서울상천초등학교","02","공립","N","","25","","49","  98.0","0","","0","   0.0","1","0","1","   2.0","26","24","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001755","서울선곡초등학교","02","공립","N","","30","","77"," 100.0","0","","0","   0.0","0","0","0","   0.0","30","47","77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001756","서울수락초등학교","02","공립","N","","27","","57","  89.1","2","","7","  10.9","0","0","0","   0.0","29","35","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132000000","01","S010001768","서울오봉초등학교","02","공립","N","","16","","31"," 100.0","0","","0","   0.0","0","0","0","   0.0","16","15","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001769","서울온곡초등학교","02","공립","N","","43","","72"," 100.0","0","","0","   0.0","0","0","0","   0.0","43","29","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001770","서울용동초등학교","02","공립","N","","10","","27"," 100.0","0","","0","   0.0","0","0","0","   0.0","10","17","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001771","서울용원초등학교","02","공립","N","","27","","69"," 100.0","0","","0","   0.0","0","0","0","   0.0","27","42","69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001772","서울원광초등학교","02","공립","N","","46","","88"," 100.0","0","","0","   0.0","0","0","0","   0.0","46","42","88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001773","서울월계초등학교","02","공립","N","","30","","54"," 100.0","0","","0","   0.0","0","0","0","   0.0","30","24","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001774","서울월천초등학교","02","공립","N","","27","","41"," 100.0","0","","0","   0.0","0","0","0","   0.0","27","14","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001775","서울을지초등학교","02","공립","N","","80","","170"," 100.0","0","","0","   0.0","0","0","0","   0.0","80","90","170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001776","서울자운초등학교","02","공립","N","","37","","74"," 100.0","0","","0","   0.0","0","0","0","   0.0","37","37","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001777","서울중계초등학교","02","공립","N","","64","","116"," 100.0","0","","0","   0.0","0","0","0","   0.0","64","52","116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001778","서울중원초등학교","02","공립","N","","21","","48","  98.0","0","","0","   0.0","0","1","1","   2.0","21","28","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010400","01","S010001779","서울중평초등학교","02","공립","N","","85","","169"," 100.0","0","","0","   0.0","0","0","0","   0.0","85","84","169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010400","01","S010001780","서울중현초등학교","02","공립","N","","13","","19"," 100.0","0","","0","   0.0","0","0","0","   0.0","13","6","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001781","서울창경초등학교","02","공립","N","","55","","120"," 100.0","0","","0","   0.0","0","0","0","   0.0","55","65","120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010600","01","S010001782","서울창도초등학교","02","공립","N","","42","","96","  99.0","0","","0","   0.0","0","1","1","   1.0","42","55","97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001783","서울창동초등학교","02","공립","N","","28","","45"," 100.0","0","","0","   0.0","0","0","0","   0.0","28","17","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001784","서울창림초등학교","02","공립","N","","64","","119"," 100.0","0","","0","   0.0","0","0","0","   0.0","64","55","119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001785","서울창원초등학교","02","공립","N","","24","","43","  97.7","0","","0","   0.0","1","0","1","   2.3","25","19","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001786","서울창일초등학교","02","공립","N","","47","","105"," 100.0","0","","0","   0.0","0","0","0","   0.0","47","58","105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001787","서울청계초등학교","02","공립","N","","9","","24"," 100.0","0","","0","   0.0","0","0","0","   0.0","9","15","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010600","01","S010001788","서울초당초등학교","02","공립","N","","54","","95","  99.0","0","","0","   0.0","0","1","1","   1.0","54","42","96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001789","서울태랑초등학교","02","공립","N","","71","","122"," 100.0","0","","0","   0.0","0","0","0","   0.0","71","51","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001790","서울태릉초등학교","02","공립","N","","67","","124"," 100.0","0","","0","   0.0","0","0","0","   0.0","67","57","124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001791","서울한천초등학교","02","공립","N","","47","","94"," 100.0","0","","0","   0.0","0","0","0","   0.0","47","47","94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001792","청원초등학교","02","사립","N","","60","","120","  99.2","0","","0","   0.0","0","1","1","   0.8","60","61","121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001793","태강삼육초등학교","02","사립","N","","61","","118","  97.5","0","","0","   0.0","0","3","3","   2.5","61","60","121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001794","한신초등학교","02","사립","N","","57","","114","  99.1","0","","0","   0.0","1","0","1","   0.9","58","57","115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001795","화랑초등학교","02","사립","N","","49","","97"," 100.0","0","","0","   0.0","0","0","0","   0.0","49","48","97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141010100","01","S010001966","경기초등학교","02","사립","N","","49","","97"," 100.0","0","","0","   0.0","0","0","0","   0.0","49","48","97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011800","01","S010001967","명지초등학교","02","사립","N","","60","","123"," 100.0","0","","0","   0.0","0","0","0","   0.0","60","63","123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010400","01","S010001968","서울갈현초등학교","02","공립","N","","58","","100"," 100.0","0","","0","   0.0","0","0","0","   0.0","58","42","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011100","01","S010001969","서울고은초등학교","02","공립","N","","18","","35","  97.2","0","","0","   0.0","1","0","1","   2.8","19","17","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010200","01","S010001970","서울공덕초등학교","02","공립","N","","59","","116"," 100.0","0","","0","   0.0","0","0","0","   0.0","59","57","116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010001971","서울구산초등학교","02","공립","N","","53","","106"," 100.0","0","","0","   0.0","0","0","0","   0.0","53","53","106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141010600","01","S010001972","서울금화초등학교","02","공립","N","","29","","71"," 100.0","0","","0","   0.0","0","0","0","   0.0","29","42","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010200","01","S010001973","서울녹번초등학교","02","공립","N","","52","","87","  98.9","0","","0","   0.0","1","0","1","   1.1","53","35","88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011200","01","S010001974","서울대신초등학교","02","공립","N","","9","","18"," 100.0","0","","0","   0.0","0","0","0","   0.0","9","9","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010600","01","S010001975","서울대은초등학교","02","공립","N","","12","","28"," 100.0","0","","0","   0.0","0","0","0","   0.0","12","16","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010600","01","S010001976","서울대조초등학교","02","공립","N","","36","","81","  98.8","0","","1","   1.2","0","0","0","   0.0","36","46","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012300","01","S010001977","서울동교초등학교","02","공립","N","","44","","97"," 100.0","0","","0","   0.0","0","0","0","   0.0","44","53","97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010400","01","S010001978","서울마포초등학교","02","공립","N","","61","","114"," 100.0","0","","0","   0.0","0","0","0","   0.0","61","53","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012300","01","S010001979","서울망원초등학교","02","공립","N","","10","","22"," 100.0","0","","0","   0.0","0","0","0","   0.0","10","12","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141010400","01","S010001980","서울미동초등학교","02","공립","N","","25","","43","  97.7","0","","0","   0.0","1","0","1","   2.3","26","18","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011900","01","S010001981","서울북가좌초등학교","02","공립","N","","75","","149","  99.3","0","","0","   0.0","0","1","1","   0.7","75","75","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011000","01","S010001982","서울북성초등학교","02","공립","N","","90","","166"," 100.0","0","","0","   0.0","0","0","0","   0.0","90","76","166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011400","01","S010001983","서울북한산초등학교","02","공립","N","","11","","13","  92.9","1","","1","   7.1","0","0","0","   0.0","12","2","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001984","서울불광초등학교","02","공립","N","","34","","80"," 100.0","0","","0","   0.0","0","0","0","   0.0","34","46","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
